"version","title","beginnerNotes","normalNotes","hyperNotes","anotherNotes","leggendariaNotes","normalNotesDP","hyperNotesDP","anotherNotesDP","leggendariaNotesDP","beginnerLevel","normalLevel","hyperLevel","anotherLevel","leggendariaLevel","normalLevelDP","hyperLevelDP","anotherLevelDP","leggendariaLevelDP"
"19","Follow Tomorrow","-","457","754","1142","-","490","819","1193","-","-","4","8","10","-","4","8","10","-"
"19","GIGANT","-","297","601","890","1484","316","678","1068","1481","-","3","6","9","11","3","7","10","12"
"19","HAERETICUS","-","440","1000","1589","-","458","1004","1535","-","-","5","10","12","-","5","10","12","-"
"19","I'm so Happy","159","211","709","1187","-","381","768","1205","-","2","3","8","11","-","5","9","11","-"
"19","In the Blackest Den","-","449","831","1372","-","452","873","1457","-","-","5","8","11","-","5","8","11","-"
"19","Infinite cave","-","529","786","1044","-","724","1137","1525","-","-","6","9","10","-","8","10","12","-"
"19","LAX5 feat.Ryota Yoshinari","-","540","1082","1427","-","612","1181","1544","-","-","6","9","10","-","6","9","10","-"
"19","LETHEBOLG ～双神威に斬り咲けり～","-","518","826","1111","-","512","866","1115","-","-","5","8","10","-","5","8","10","-"
"19","Liquid Crystal Girl feat. echo","-","209","562","1014","-","229","617","1202","-","-","2","6","9","-","2","6","9","-"
"19","LOVE B.B.B","-","394","772","1019","-","438","816","1181","-","-","4","8","10","-","4","8","10","-"
"19","Lucky Days","-","333","777","1111","-","333","777","1111","-","-","4","8","10","-","4","8","10","-"
"19","Mermaid girl-秋葉工房 MIX-","-","415","678","1030","-","427","704","1029","-","-","4","6","9","-","4","7","9","-"
"19","Miami Sunset Drive","-","324","548","842","-","331","669","995","-","-","4","6","9","-","4","7","10","-"
"19","NNRT","-","632","1290","1780","-","654","1389","1957","-","-","6","10","12","-","6","10","12","-"
"19","Phoenix","-","454","617","1258","2027","527","793","1329","2010","-","5","7","10","12","5","8","11","12"
"19","prompt","-","482","802","1420","-","530","1024","1502","-","-","5","8","11","-","5","8","11","-"
"19","QUANTUM TELEPORTATION","-","729","1216","1490","1845","729","1216","1999","1825","-","7","10","11","12","7","10","12","12"
"19","quaver♪","145","357","1075","1745","-","340","1021","1874","-","1","4","9","12","-","4","9","12","-"
"19","Quick Silver","-","404","941","1353","-","447","878","1438","-","-","5","9","11","-","5","9","11","-"
"19","Release The Music","-","430","740","1081","-","420","771","1035","-","-","4","7","10","-","4","7","10","-"
"19","RESISTANCE","-","320","679","1198","-","353","707","1345","-","-","3","7","10","-","3","7","10","-"
"19","Round and Round","-","403","622","1088","-","435","700","1230","-","-","4","6","9","-","3","6","10","-"
"19","SA.YO.NA.RA. SUPER STAR","-","248","656","868","-","402","754","1192","-","-","4","8","10","-","5","9","11","-"
"19","Scharfrichter","-","449","822","1472","-","522","974","1552","-","-","5","9","11","-","6","9","11","-"
"19","Several Words","-","321","729","1098","-","336","724","1108","-","-","4","8","10","-","4","8","10","-"
"19","SHADE","-","551","1048","1464","-","609","1100","1372","-","-","5","9","11","-","5","10","11","-"
"19","Snake Stick","-","535","1067","1447","-","560","1108","1418","-","-","6","10","12","-","6","10","12","-"
"19","Snow Goose","151","188","691","1238","-","239","1017","1394","-","2","3","8","11","-","4","9","11","-"
"19","Star Trail","-","325","612","942","1325","376","726","1177","1291","-","4","7","10","11","4","7","10","11"
"19","The Limbo","-","603","1042","1701","2190","626","1192","1618","2146","-","6","10","12","12","6","10","12","12"
"19","The Sampling Paradise","-","438","940","1545","-","451","1191","1646","-","-","5","9","12","-","5","10","12","-"
"19","Thunderbolt","-","527","975","1911","-","534","1034","1677","-","-","5","9","12","-","5","9","11","-"
"19","TITANS RETURN","164","318","802","1275","1377","319","798","1265","1384","2","4","8","11","12","4","8","11","12"
"19","Todestrieb","-","565","979","1733","-","541","1079","1960","-","-","5","9","12","-","5","9","12","-"
"19","Voxane","-","312","628","881","-","315","642","1013","-","-","3","7","9","-","3","7","9","-"
"19","WONDER WALKER","-","496","990","1921","-","498","1020","1916","-","-","5","9","12","-","5","9","12","-"
"19","YAKSHA","-","634","1215","2000","-","647","1391","2033","-","-","6","10","12","-","6","11","12","-"
"19","yellow head joe","-","401","778","1152","1596","424","893","1438","-","-","4","8","10","12","4","9","12","-"
"19","Yellow Sunrise","-","383","726","1145","-","437","878","1493","-","-","4","7","10","-","4","8","11","-"
"19","24th Century BOY","-","430","996","1456","-","507","1049","1398","-","-","5","9","11","-","5","9","11","-"
"19","532nm","-","288","640","1349","-","352","686","1310","-","-","3","7","11","-","4","7","11","-"
"19","蛇神","212","368","773","1438","1904","419","922","1473","1838","2","4","8","11","12","4","8","11","12"
"19","陽炎","-","317","606","1010","-","315","602","1079","-","-","3","6","9","-","3","6","10","-"
"19","君のハートにロックオン","-","359","904","1363","1828","367","902","1837","-","-","4","9","11","12","4","8","12","-"
"19","恋する☆宇宙戦争っ!!","257","455","883","1835","2355","455","840","1858","2276","2","5","8","12","12","4","8","12","12"
"19","子供の落書き帳","-","471","1018","1395","-","561","941","1254","-","-","6","10","12","-","7","10","12","-"
"19","衰色小町メランコリア","-","401","711","1192","-","395","744","1163","-","-","4","7","10","-","4","7","10","-"
"19","聖人の塔","-","489","1076","1567","2290","530","1139","1997","2267","-","6","10","12","12","6","10","12","12"
"19","天空の夜明け","-","686","1125","2072","-","703","1444","2261","-","-","7","10","12","-","7","11","12","-"
"19","突撃!ガラスのニーソ姫!","-","329","592","1066","-","363","696","1144","-","-","4","7","10","-","4","8","10","-"
"19","ビューティフルレシート","171","259","621","978","-","311","814","1151","-","1","3","8","10","-","4","9","11","-"
"19","ユミル","-","333","691","1434","-","505","854","1404","-","-","3","7","11","-","5","8","11","-"
"20","Ascalon","-","569","913","1171","-","649","1031","1448","-","-","5","8","10","-","6","9","11","-"
"20","Beastie Starter","-","272","661","1121","-","272","667","1100","-","-","3","7","11","-","3","7","11","-"
"20","BLUE STRAGGLER","-","440","761","1328","-","442","843","1311","-","-","4","7","10","-","4","8","10","-"
"20","BRAVE GLOW","-","419","875","1261","-","392","772","1188","-","-","4","8","10","-","4","8","10","-"
"20","CONCEPTUAL","-","417","689","1391","-","437","708","1412","-","-","5","7","11","-","5","8","11","-"
"20","Confiserie","-","484","1097","1833","-","509","1097","1938","-","-","5","10","12","-","5","10","12","-"
"20","connective","-","203","564","805","-","206","569","787","-","-","2","6","8","-","2","6","8","-"
"20","Cookie Bouquets","-","446","1076","1714","-","655","1119","1814","-","-","5","9","11","-","7","10","11","-"
"20","DAY DREAM","-","295","685","1075","-","318","644","1018","-","-","5","10","12","-","6","10","12","-"
"20","Devilz Staircase","-","332","1134","1685","-","361","1017","1614","-","-","3","10","12","-","4","10","12","-"
"20","Elemental Creation","133","767","1248","2130","-","828","1268","2222","-","1","7","10","12","-","8","10","12","-"
"20","examination leave","-","585","972","1712","-","704","1148","1613","-","-","6","9","11","-","6","10","11","-"
"20","FLOWER","182","575","915","1460","-","605","977","1493","-","2","6","9","11","-","6","9","12","-"
"20","Fly you to the star","-","393","818","1144","-","410","744","1161","-","-","4","8","10","-","4","8","11","-"
"20","GAIA","-","527","1149","1676","-","610","1074","1854","-","-","5","10","12","-","5","10","12","-"
"20","GRADIUS 2012","-","465","869","1380","-","532","817","1459","-","-","5","8","10","-","5","8","11","-"
"20","Hollywood Galaxy","-","567","1039","1392","-","579","1022","1378","-","-","5","10","12","-","6","9","12","-"
"20","Howling","-","280","695","1066","1350","321","710","1060","1427","-","4","7","9","10","4","7","10","11"
"20","I know You know","-","304","602","950","-","345","628","976","-","-","3","6","9","-","3","6","9","-"
"20","ILIAS","-","406","669","1105","-","412","846","1286","-","-","4","7","10","-","4","8","10","-"
"20","Illegal Function Call","-","511","942","1398","2023","533","1173","1602","2076","-","5","9","11","12","5","10","11","12"
"20","In Heaven","-","386","745","1072","-","495","754","1107","-","-","4","7","9","-","5","7","9","-"
"20","JOMANDA","134","595","1300","1918","-","598","1317","1810","-","1","6","10","12","-","6","10","12","-"
"20","Liberation","-","760","1203","1905","-","738","1290","1744","-","-","6","9","12","-","6","10","12","-"
"20","Light and Cyber･･･","-","532","1039","1579","-","565","1073","1502","-","-","5","9","11","-","5","9","11","-"
"20","Little Star","-","495","896","1635","-","498","954","1676","-","-","5","8","12","-","5","8","12","-"
"20","LUV CAN SAVE U","-","295","720","1069","1409","300","699","1416","1644","-","3","7","9","10","3","6","10","11"
"20","mnemoniq","-","269","488","658","-","396","635","799","-","-","4","5","8","-","5","8","9","-"
"20","Neonlights","-","333","815","1127","-","346","967","1121","-","-","4","8","10","-","4","10","11","-"
"20","neu","99","504","1099","1999","-","521","999","1999","-","1","6","10","12","-","6","10","12","-"
"20","New Decade IIDX Edition","136","503","1001","1539","-","533","948","1461","-","1","5","9","11","-","5","9","11","-"
"20","New Lights","-","531","929","1250","-","686","945","1306","-","-","6","9","10","-","6","9","10","-"
"20","Plan 8","-","600","1147","1690","-","627","1077","1577","-","-","6","10","12","-","6","10","12","-"
"20","planarian","-","360","854","1279","-","398","862","1439","-","-","4","8","10","-","4","8","11","-"
"20","POINT ZERO","-","370","663","1068","-","352","722","1014","-","-","4","7","10","-","4","7","10","-"
"20","Präludium","-","355","732","1164","-","381","758","1216","-","-","4","8","10","-","4","8","11","-"
"20","Proof of the existence","-","603","1104","1675","-","595","1104","1524","-","-","6","10","12","-","6","10","12","-"
"20","Rainbow after snow","-","370","744","1090","-","494","794","1208","-","-","4","7","10","-","5","8","10","-"
"20","Reflection Into the EDEN","-","404","740","1100","-","539","806","1283","-","-","4","7","10","-","5","7","10","-"
"20","Re:GENERATION","122","481","810","1145","-","481","949","1410","-","1","5","8","10","-","5","8","11","-"
"20","rumrum triplets","-","491","1029","1541","-","484","1256","1613","-","-","5","10","11","-","5","10","12","-"
"20","S!ck","-","463","808","1373","-","465","961","1416","-","-","5","8","11","-","5","9","11","-"
"20","Saturn","-","693","1040","1332","1783","711","1091","1470","1814","-","7","10","11","12","6","10","11","12"
"20","Shining World","-","632","811","976","-","568","726","1296","-","-","6","8","9","-","4","7","9","-"
"20","SHION","-","338","656","1359","-","393","810","1482","-","-","4","7","10","-","4","7","11","-"
"20","Sol Cosine Job 2","-","542","904","1625","-","550","1294","1596","-","-","6","9","12","-","6","11","12","-"
"20","STULTI","-","415","867","1416","-","494","936","1496","-","-","5","10","12","-","5","10","12","-"
"20","SYNC-ANTHEM","-","481","1279","1865","-","563","1254","1732","-","-","5","10","12","-","6","10","12","-"
"20","Synergy For Angels","-","466","860","1400","-","469","850","1496","-","-","4","8","11","-","4","8","11","-"
"20","Take My Life","-","490","817","1487","-","522","910","1491","-","-","5","8","11","-","5","9","11","-"
"20","Thor's Hammer","-","491","945","1641","-","516","1015","1670","-","-","5","10","12","-","5","10","12","-"
"20","Time to Empress","-","467","983","1324","-","726","1138","1497","-","-","4","9","10","-","7","9","11","-"
"20","Timepiece phase II","-","546","1161","1665","-","522","1180","1571","-","-","5","10","12","-","6","11","12","-"
"20","Timepiece phase II (CN Ver.)","-","501","1008","1546","-","502","970","1325","-","-","6","10","12","-","6","11","12","-"
"20","True Blue","-","551","1291","1898","-","579","1244","1775","-","-","5","10","12","-","5","10","12","-"
"20","Valanga","-","674","1126","1647","-","644","1142","1807","-","-","7","10","12","-","6","10","12","-"
"20","VALLIS-NERIA","136","623","1076","1507","-","667","1169","1619","-","1","6","10","11","-","7","10","11","-"
"20","VEGA","-","581","1061","1584","-","583","1046","1670","-","-","5","9","11","-","5","9","11","-"
"20","ZED","-","474","876","1405","-","534","818","1479","-","-","5","8","11","-","5","8","11","-"
"20","Zirkfied","-","524","1055","1968","-","518","1044","1897","-","-","5","10","12","-","5","10","12","-"
"20","405nm (Ryu☆mix)","-","467","898","1301","-","469","910","1361","-","-","5","9","11","-","5","9","11","-"
"20","8bit Princess","-","327","690","1319","-","343","621","1355","-","-","3","6","10","-","3","6","10","-"
"20","アストライアの双皿","-","345","1110","1632","-","505","1105","1514","-","-","4","9","12","-","5","9","12","-"
"20","梅雪夜","-","445","759","1081","-","425","771","1108","-","-","5","7","10","-","5","8","10","-"
"20","ΕΛΠΙΣ","-","584","1075","1600","1852","551","1096","1577","1815","-","6","10","12","12","6","10","12","12"
"20","お米の美味しい炊き方、そしてお米を食べることによるその効果。","-","459","812","1122","1907","517","805","1085","1866","-","5","8","10","12","5","9","10","12"
"20","朧","104","395","758","1060","1280","413","759","1082","1257","1","4","7","10","11","4","7","10","11"
"20","音楽","-","453","1038","1487","-","500","949","1369","-","-","5","10","12","-","5","10","12","-"
"20","下弦の月","-","477","755","1000","-","471","729","984","-","-","5","7","9","-","5","7","9","-"
"20","カジノファイヤーことみちゃん","-","331","737","1271","1777","343","701","1477","-","-","4","8","11","12","4","8","12","-"
"20","仮想空間の旅人たち","-","587","1121","1450","1943","570","1032","1549","1817","-","5","9","11","12","5","8","11","12"
"20","キャトられ♥恋はモ～モク","-","751","1359","1988","-","795","1388","2120","-","-","6","10","12","-","6","10","12","-"
"20","狂イ咲ケ焔ノ華","-","621","1269","1860","-","656","1316","1894","-","-","6","10","12","-","6","10","12","-"
"20","シュレーディンガーの猫","-","580","1231","1717","-","614","1198","1685","-","-","6","10","12","-","7","10","12","-"
"20","創世ノート","-","430","988","1512","-","464","952","1265","-","-","4","9","11","-","4","9","11","-"
"20","即席！脳直★ミュージックシステム","-","529","1032","1838","-","543","1056","1735","-","-","6","10","12","-","6","9","12","-"
